Product,Price,Imagepath,Dataurl,Label
STAGE SUPER LONG SLEEVES BOMBER JACKET,2400,.\\pic\\clothes\\jacket_long\\10.jpg,https://24h.pchome.com.tw/prod/DIDM01-A9009GCQB,jacket_long
Nike Golf 防風 超輕 長袖連帽 外套-黑 726569-010,3650,.\\pic\\clothes\\jacket_long\\11.jpg,https://24h.pchome.com.tw/prod/DXAG6A-A9007KLMY,jacket_long
Bright★Day＊︵OL通勤族最︵＊立領排釦長大衣風雨衣外套~,951,.\\pic\\clothes\\jacket_long\\12.jpg,https://24h.pchome.com.tw/prod/DEAV2C-A57073134,jacket_long
【雙龍牌】都市輕旅行-杜邦防雨風衣(珊瑚紅下標區)前開式風雨衣 軍裝外套長大衣EU4418,1490,.\\pic\\clothes\\jacket_long\\13.jpg,https://24h.pchome.com.tw/prod/DEAV5Z-A9007W8SP,jacket_long
The North Face 男 DryVent 軍裝長版滑雪外套-NF0A39X1WMB,8304,.\\pic\\clothes\\jacket_long\\14.jpg,https://24h.pchome.com.tw/prod/DEBLH1-A9009HZT5,jacket_long
NIKE 防風超輕薄長袖連帽外套(黑)726569-010,3680,.\\pic\\clothes\\jacket_long\\15.jpg,https://24h.pchome.com.tw/prod/DXAG6A-A9007IN8C,jacket_long
◇AngelLuna◇日本品牌泳裝  糖果色輕薄透明長袖外套防曬衫罩衫 溫泉沙灘海邊必備小物,520,.\\pic\\clothes\\jacket_long\\16.jpg,https://24h.pchome.com.tw/prod/DIBAG6-A90063UIQ,jacket_long
HeHa-連帽大口袋中長版風衣外套(灰色),1024,.\\pic\\clothes\\jacket_long\\17.jpg,https://24h.pchome.com.tw/prod/DIAIDH-A9009IU95,jacket_long
Superdry極度乾燥 漸層粉紫色系連帽口袋拉鍊長袖外套(女款),3280,.\\pic\\clothes\\jacket_long\\19.jpg,https://24h.pchome.com.tw/prod/DICU2Z-A90090P26,jacket_long
PROTEST 男 長袖保暖外套 (強烈藍) (店家貨號：6713082-336),3980,.\\pic\\clothes\\jacket_long\\113.jpg,https://24h.pchome.com.tw/prod/DICFLR-A9009GUUG,jacket_long
《DeBelle美人衣學館》超模美學深V領多口袋銀釦點綴長版西裝外套,1940,.\\pic\\clothes\\jacket_long\\114.jpg,https://24h.pchome.com.tw/prod/DICS1L-A9006SYDV,jacket_long
DORISE ARON FTR 長版浴衣外套 甚平 FJ-01 Noragi,2465,.\\pic\\clothes\\jacket_long\\22.jpg,https://24h.pchome.com.tw/prod/DIAIMO-A9008RB95,jacket_long
HeHa-連帽大口袋中長版風衣外套(黑色),1024,.\\pic\\clothes\\jacket_long\\23.jpg,https://24h.pchome.com.tw/prod/DIAIDH-A9009IU9L,jacket_long
遊遍天下 女款長版JIS90%拒水羽絨防風防潑水禦寒外套黑色,2999,.\\pic\\clothes\\jacket_long\\28.jpg,https://24h.pchome.com.tw/prod/DEBL7G-A9009NYUB,jacket_long
HeHa-連帽大口袋中長版風衣外套(藏青色),1024,.\\pic\\clothes\\jacket_long\\29.jpg,https://24h.pchome.com.tw/prod/DIAIDH-A9009IU9Q,jacket_long
Biki比基尼妮，紅陽拉鍊長袖泳衣情侶外套沖浪衣(男購買區),980,.\\pic\\clothes\\jacket_long\\211.jpg,https://24h.pchome.com.tw/prod/DICP5H-A90099S4K,jacket_long
遊遍天下 女款JIS90%羽絨 極暖中長版羽絨外套A062黑色,1888,.\\pic\\clothes\\jacket_long\\212.jpg,https://24h.pchome.com.tw/prod/DEBL7G-A9006PUW9,jacket_long
Biki比基尼妮，椰光拉鍊長袖泳衣情侶外套沖浪衣(男購買區),1200,.\\pic\\clothes\\jacket_long\\213.jpg,https://24h.pchome.com.tw/prod/DICP5H-A9009C8QR,jacket_long
PROTEST 男 長袖保暖外套 (真實黑) (店家貨號：6713082-290),3980,.\\pic\\clothes\\jacket_long\\30.jpg,https://24h.pchome.com.tw/prod/DICFLR-A9009GUTG,jacket_long
防風外套--美式徽章刺繡貼布立領後開岔雙口袋飛行員長版外套(黑.綠XL-5L)-J309熊衣褲語,702,.\\pic\\clothes\\jacket_long\\31.jpg,https://24h.pchome.com.tw/prod/DIBAVO-A9008PXVD,jacket_long
PROTEST 男 長袖保暖外套 (波爾多) (店家貨號：6792100-223),3880,.\\pic\\clothes\\jacket_long\\35.jpg,https://24h.pchome.com.tw/prod/DICFXB-A9009QX25,jacket_long
PROTEST 男 長袖保暖外套 (稻穀色) (店家貨號：6713082-568),3980,.\\pic\\clothes\\jacket_long\\39.jpg,https://24h.pchome.com.tw/prod/DICFLR-A9009GUVV,jacket_long
PROTEST 男 長袖保暖外套 (地表藍) (店家貨號：6792100-941),3880,.\\pic\\clothes\\jacket_long\\317.jpg,https://24h.pchome.com.tw/prod/DICFXB-A9009MUUL,jacket_long
【Ninisweety】VIVI學院風電繡勳章長版針織外套(灰色),539,.\\pic\\clothes\\jacket_long\\319.jpg,https://24h.pchome.com.tw/prod/DIBA4N-A59158776,jacket_long
PROTEST 男 長袖連帽外套 (真實黑) (店家貨號：3710182-290),3980,.\\pic\\clothes\\jacket_long\\41.jpg,https://24h.pchome.com.tw/prod/DICFLR-A9009FQRA,jacket_long
【HAKERS 哈克士】女 600FP長版羽絨外套-黑色,3745,.\\pic\\clothes\\jacket_long\\43.jpg,https://24h.pchome.com.tw/prod/DEBLLE-A9009FX72,jacket_long
遊遍天下 英倫風JIS90%羽絨菱格禦寒連帽中長版羽絨外套,1888,.\\pic\\clothes\\jacket_long\\49.jpg,https://24h.pchome.com.tw/prod/DEBL7G-A9007LCJN,jacket_long
【BOBSON】男款軍裝式迷彩長外套(34044-42),2100,.\\pic\\clothes\\jacket_long\\410.jpg,https://24h.pchome.com.tw/prod/DICU54-A9008BFRN,jacket_long
【德國-戶外趣】德國原創 女款國際頂級輕量顯瘦防風防水透濕長版可拆帽暖殼外套 (HJL003 兩色選),3980,.\\pic\\clothes\\jacket_long\\414.jpg,https://24h.pchome.com.tw/prod/DEBLQ9-A9009NEAL,jacket_long
《DeBelle美人衣學館》超模美學深V領多口袋銀釦點綴長版西裝外套,1940,.\\pic\\clothes\\jacket_long\\415.jpg,https://24h.pchome.com.tw/prod/DICS53-A9008CI0N,jacket_long
【per-pcs】沉穩內斂翻領長版羽絨外套_藍色(584951-07),8650,.\\pic\\clothes\\jacket_long\\418.jpg,https://24h.pchome.com.tw/prod/DICL94-A9007MSM8,jacket_long
遊遍天下 Globetex女款JIS90%羽絨拒水防風中長版羽絨外套,2788,.\\pic\\clothes\\jacket_long\\51.jpg,https://24h.pchome.com.tw/prod/DEBL7G-A9009NYSK,jacket_long
短版西裝外套 長袖 白色【Corleonis】,2190,.\\pic\\clothes\\jacket_long\\52.jpg,https://24h.pchome.com.tw/prod/DIBAI8-A90055KYC,jacket_long
女式LOGO領長款羽絨外套-紅,199,.\\pic\\clothes\\jacket_long\\53.jpg,https://24h.pchome.com.tw/prod/DIBADO-A80545709,jacket_long
【韓國K.W.】名媛防風防小潑水外套系列款中長羽絨外套組,769,.\\pic\\clothes\\jacket_long\\56.jpg,https://24h.pchome.com.tw/prod/DIBAHD-A9009IJEA,jacket_long
【秘密衣櫥】拼接撞色荷葉雙排釦長版大衣外套,750,.\\pic\\clothes\\jacket_long\\57.jpg,https://24h.pchome.com.tw/prod/DIBA6G-A9005DN55,jacket_long
TOP GIRL連帽撞色長版外套-紅,350,.\\pic\\clothes\\jacket_long\\58.jpg,https://24h.pchome.com.tw/prod/DIBAGU-A9007RFIW,jacket_long
